id,description,nb
"1484","Bonjour,<br />Je travaille comme « auxiliaire petite enfance » depuis 2 ans dans une micro crèche située à Paris, 16ème arrondissement. Il y a 6 mois, une nouvelle embauchée au même titre arrive et chamboule tout, elle est tellement agressive que même la directrice de la structure se courbe devant elle. Ses remarques désobligeantes répétées style « Je ne fais pas mon travail » m’usent et me rendent malade à force d’argumenter avec cette personne indigne. J’essaie de tenir le coup mais maintenant elle me menace, je vais porter plainte à la police à la prochaine menace mais je n’en peux plus. <br />Je dois trouver la bonne solution entre un licenciement à l’amiable, une démission et une plainte pour harcèlement moral.<br />réponse par courriel svp","2"
"1485","Suite à la liquidation judiciaire  de ma societe, la banque m assigne  ASSIGNATION EN COMPTE LIQUIDATION PARTAGE DEVANT LE JUGE DELEGUE AUX AFFAIRESFAMILIALESTRIBUNAL DE GRANDE INSTANCE DE NANTERRE<br />Le numéro indiquer est sur mon lieu de travail vous pouvez me joindre tous les jours de 9h à 13h merci de laisser un message simple au cas ou je ne pourrais vous répondre","2"
"1488","Bonjour,<br />Nous sommes locataire dans un appartement a Sartrouville. Je suis informaticien et ma femme est mère au foyer. Nous changeons de régime matrimoniale en annulant le contrat de mariage et passons en régime de communauté. Comme nous avons un enfant mineur, nous devons faire appel à un avocat. <br />Merci","1"
"1489","Bonjour suite à une demande de remboursement par la Caf pour des APL et des RSA trop perçues j ai fait une opposition à la contrainte je suis convoquer devant le tribunal social de Paris le 12 Mai je recherche un Avocat peut onéreux et qui me permettrais d obtenir l annulation de se remboursement.","2"
"1490","Voici le récit chronologique et circonstancié que vous réclamiez dans votre précédent mail, des événements pours lesquels je sollicite urgemment votre assistance juridique :<br /><br />1.       Le samedi 15/03/2014 je reçois une lettre recommandée 48SI, m’annonçant l’annulation de mon Permis de Conduire, pour défaut de points.<br /><br />2.       Le vendredi suivant, le 21/03/2014, je vais rendre ledit Permis de Conduire aux autorités préfectorales compétentes.<br /><br />3.       La Préfecture me délivre alors, une « fiche de suspension » ainsi que le « relevé intégral de ma situation »<br /><br />4.       A la lecture du relevé intégral, je découvre à ma grande surprise, qu’un certain nombre de points m’avaient été retirés, alors que j’étais en déplacement professionnel de longue durée aux Caraïbes (voir Attestation de Logement ci-jointe).<br /><br />5.       Au total, 4x1 points m’avaient été ainsi indûment retirés de 2007 à 2009, période pendant laquelle mon cousin Alain HOUNTONDJI conduisait ma voiture. Il l’a reconnu et m’a donné la photocopie ci-jointe de son Permis, pour pouvoir me disculper.<br /><br /><br />Ce que j’attends de vous, c’est que vous confiez mon dossier à l’un de vos avocats, pour plaider ma cause auprès du « Ministère de l’Intérieur » dans les délais impartis, afin que je puisse réintégrer ces quatre points et que de fait, la décision de suspension de mon Permis soit levée. En effet, en vertu de l’article L. 121-3 du code de la route et d’un arrêt de la chambre criminelle de la Cour de cassation du 17 février 2004 (pourvoi n° 03-83794), le titulaire du certificat d’immatriculation ne peut pas être déclaré pénalement responsable ni financièrement responsable d’une contravention lorsqu’il démontre qu’il n’était pas le conducteur auteur de l’infraction. Voici les différents documents relatifs à mon dossier :<br /><br />·         Le formulaire 48SI (2 pages)<br /><br />·         Le relevé","3"
"1491","Casier vierge première comparution devant un juge <br />objet : défaut de permis  ","3"
"1492","Je m appelle ahmed dimassi je suis tunisien et j habite a bagneux et travaille peintre , mon problème c est que j ai plus de 10 ans que je cherche ma nationalité française et jusqu à aujourd hui aussi mais j ai pas trouvé un bon avocat","3"
"1493","Fonctionnaire en prolongation d activité rencontrant des difficultés avec son administration","1"
"1494","je suis domicilié au 38 rue charles Lorilleux 92000 Nanterre . Employée commerciale au Carrefour Market de Rueil malmaison . Je suis mariée de plus de 4 ans mais nous n avons jamais vécu ensemble et jamais rien partagé.il n y a ni enfant ni bien en commun.","3"
"1495","Je suis titulaire d un doctorat en immunologie depuis le 18 Juin 2013 que j ai réalisé au centre de recherche des cordeliers à Paris. Le 24 Octobre 2013, j ai été invité le soir à une rencontre du personnel qui a eu lieu à mon ancien lieu de travail. Je précise que ce jour là je n étais plus sous contrat et que j avais passé la journée dans mon ancien laboratoire pour rechercher des offres de post-doctorat et discuter de mes anciens résultats avec mes anciens collègues (je n étais donc pas venu travailler). La rencontre du personnel s est terminée au alentour de 22H. Cette rencontre est financée par le centre de recherche, nous étions environ 40 et la quantité d alcool présente ne permettait aucun excès. Après avoir rangé la salle où se déroulait l’événement, une dizaine de personne dont moi-même avons eu envie d explorer les caves du centre de recherche dont l entrée se trouvait à 3m de la salle où se déroulait l événement. La porte d accès était physiquement ouverte et aucun panneau n en interdisait l accès. Une fois dans les caves, nous avons empreinté une échelle de barreau fixé au mur qui nous a conduit sur les toits du centre de recherche. Je suis monté derrière 3 autres personnes. En voulant m assurer que tout allait bien pour les personnes derrière moi, j ai trébuché sur une gouttière au sol, j ai perdu l équilibre, j ai fait un pas de coté pour me rattrapé mais j ai posé le pied sur une verrière qui a cédé immédiatement sous mon poids. je suis passé instantanément au travers de la verrière en me fracturant le crâne contre un rebord de la vitre. J ai eu le réflexe de me rattraper avec ma main au niveau du rebord mais les morceaux de verres qui m entaillaient la main m ont fait lâché prise. J ai alors chuté de 6m me fracturant ainsi le fémur, le coude et 3 dents. Suite à cela, les institutions du centre de recherche ont porté plainte contre X pour intrusion bien qu aucune porte n ait été forcée (les portes étaient physiquement ouvertes","1"
"1496","je suis une femme de 61 ans, je suis fonctionnaire,je serai retraitée le 1 aout de cette année;<br />J ai des crêdits à la consommations, la banque postale m a refusé un 2ème prêt sous prétextant que j avais trop de crêdits, ok , mais le comble on m a proposé un crêdit renouvelable qui se déclanche automatiquement lorsque je dépasse mon découvert autorisé,sachant que ma paye arrive à 2 jours prêts<br />pour recouvrir ce découvert et j ai droit à un découvert que j utilise.<br />Avant ce prêt aucun problème,mais depuis ce crêdit renouvelable<br />quant il se déclanche c est 2000E d un coup et comme il est à un taux hyper élévé,je m enfonce et je veux porter plainte contre la banque postale","1"
"1498","Bonjour, je recherche un avocat spécialisé dans le droit des sociétés ou droit des individus...Pour défendre deux dossiers de 2 personnes inscrites sur une liste d attente en préfecture pour se voir un jour attribuer une autorisation de stationnement. Alors, que lors de la création les 2 personnes étant dans la liste d attente se sont vue voler leur places par des personnes placées au delà de leurs rangs. Nous recherchons un avocat spécialisé dans ce domaine et surtout tenace afin de faire valoir nos droits baffoués ! Ces deux dossiers sont urgents car les places ont été attribuées. Nous avons écrit à la préfecture qui refuse de répondre à notre courrier du 5 Mars 2014. Bien cordialement","1"
"1500","Assignation pour expulsion chambre de bonnes d une gardienne retraite <br />la loge a ete rendue depuis debut retraite sauf 2 chambres de bonnes car en attente relogement mairie <br />femme divorcee de 67 ans avec son fils de 40 ans sans emploi","2"
"1501","saint germaint les arpajon<br />et je suis electromecanicien sur les escalators","3"
"1502","conduite de une voiture malgree l anulation du permi de conduire.","3"
"1505","J ai été victime d un accident de la route en 2008. La personne était ivre et a pris la fuite mais il a été identifié grâce à son trousseau de clés, son immatriculation, la marque et le modèle de son véhicule. Il a été convoqué au Commissariat de Bobigny à plusieurs reprises, sans jamais se présenter. Le Tgi de Bobigny a ordonné d aller le chercher à son domicile, ce qui a été fait. Il devait être jugé mais ne s est jamais présenté... Le Tgi m explique donc, qu il sera jugé le 21 mai, présent ou non.<br />Je souhaite donc être représentée par un avocat afin de défendre mes droits (véhicule hs, assurance qui court toujours car ils refusent de la résilier...).<br />Vous en remerciant par avance.<br />Cordialement.<br />C. ARDANGE","2"
"1506","LITIGE SALARIAL AVEC  EMPLOYEUR","3"
"1508","Revision  pension  alimentaire     prener  vos  l  aide  juredictionelle  car  j  ai  un  petit   salaire","3"
"1509","Bonjour, j ai déposé une main courante contre mon conjoint pour violence, il est passé au tribunal une première fois, la il est sous controle judiciaire et dois repasser au tribunal le 20 Mai.<br />Je souhaite savoir s il est possible d annuler la procédure, si non de le défendre le 20 Mai<br />Dans l attente d une réponse de votre part et de vos tarifs","3"
"1511","Bonjour,<br />Je débuté une procédure de divorce depuis février 2013 et je suis passé en conciliation 2013.Depuis mon avocat tarde à rédiger l assignation .J ai l impression que mon avocat ne s occupe pas de mon affaire.J aimerai que les choses avancent.Les délais sont-ils toujours aussi long ou dois-je changer d avocat? Si je change,quelles en seront les conséquences sur la procédure?","3"
"1512","montceaux les meaux<br /><br />comptable<br /><br />litige avec employeur","3"
"1515","Lieu de résidence:Montigny le Bretonneux (78180)<br />Profession:Auxiliaire parentale<br />Procédure de demande de garde d enfant,pension alimentaire et indemnité compensatoire.","3"
"1516","Cadre titulaire de la fonction publique, ingénieur informaticien à l’université Paris-Sorbonne, je suis placé à ma demande en disponibilité le 21/11/2011 pour rejoindre mon épouse partie travailler à l’étranger. J ai demandé ma réintégration le 28/11/2012, et j ai mis 11 mois à obtenir celle-ci, alors que des postes existaient dans mon université. Je souhaite réclamer à présent les salaires qui auraient du m’être versés si j avais été réintégré dans des conditions normales. J ai déposé mon dossier en ce sens au tribunal administratif de Paris, sans déclarer d avocat, car je n en avais pas trouvé avant la date limite pour déposer mon dossier.","2"
